S;BKE022508SES00000002;BKE022508INV00000005;614000;BKE02;12;0;1;72A090200GAM;BKNQ2;RM;UN;57071,64416;BKNQ2;CB2PT1803251107
S;BKE022508SES00000002;BKE022508INV00000005;615000;BKE02;24;0;1;72A090200GAM;BKNQ2;RM;UN;57071,64416;BKNQ2;CB2PT1903251241
S;BKE022508SES00000002;BKE022508INV00000005;616000;BKE02;35;0;1;72A090200GAM;BKNQ2;RM;UN;57071,64416;BKNQ2;CB2PT2003251809
S;BKE022508SES00000002;BKE022508INV00000005;617000;BKE02;7;0;1;72A090200GAM;BKNQ2;RM;UN;57071,64416;BKNQ2;CB2PT2103251834
S;BKE022508SES00000002;BKE022508INV00000005;618000;BKE02;19;0;1;72A090200GAM;BKNQ2;RM;UN;57071,64416;BKNQ2;CB2PT1004251274
S;BKE022508SES00000002;BKE022508INV00000005;619000;BKE02;14;0;1;72A090200GAM;BKNQ2;RM;UN;57071,64416;BKNQ2;CB2PT2204251664
S;BKE022508SES00000002;BKE022508INV00000005;620000;BKE02;11;0;1;72A090200GAM;BKNQ2;RM;UN;57071,64416;BKNQ2;CB2PT2304251669
S;BKE022508SES00000002;BKE022508INV00000005;621000;BKE02;28;0;1;72A090200GAM;BKNQ2;RM;UN;57071,64416;BKNQ2;CB2PT2404251673
S;BKE022508SES00000002;BKE022508INV00000005;622000;BKE02;22;0;1;72A090200GAM;BKNQ2;RM;UN;57071,64416;BKNQ2;CB2PT2504251728
S;BKE022508SES00000002;BKE022508INV00000005;623000;BKE02;1;0;1;72A090200GAM;BKNQ2;RM;UN;57071,64416;BKNQ2;LOT140625
S;BKE022508SES00000002;BKE022508INV00000005;624000;BKE02;5;0;1;72A090200GAM;BKNQ2;RM;UN;57071,64416;BKNQ2;CB2PT0506250208
S;BKE022508SES00000002;BKE022508INV00000005;625000;BKE02;0;0;1;72A090300GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;626000;BKE02;0;0;1;72A090400CHFGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;627000;BKE02;6;0;1;72A090400GAM;BKNQ2;RM;UN;74869;BKNQ2;CB2MA2401251743
S;BKE022508SES00000002;BKE022508INV00000005;628000;BKE02;4;0;1;72A090400GAM;BKNQ2;RM;UN;74869;BKNQ2;CB2MA2301251610
S;BKE022508SES00000002;BKE022508INV00000005;629000;BKE02;4;0;1;72A090400GAM;BKNQ2;RM;UN;74869;BKNQ2;CB2MA2501251767
S;BKE022508SES00000002;BKE022508INV00000005;630000;BKE02;1;0;1;72A090400GAM;BKNQ2;RM;UN;74869;BKNQ2;CB2PT1903251243
S;BKE022508SES00000002;BKE022508INV00000005;631000;BKE02;3;0;1;72A090400GAM;BKNQ2;RM;UN;74869;BKNQ2;CB2PT2103251835
S;BKE022508SES00000002;BKE022508INV00000005;632000;BKE02;12;0;1;72A090400GAM;BKNQ2;RM;UN;74869;BKNQ2;CB2PT2203251842
S;BKE022508SES00000002;BKE022508INV00000005;633000;BKE02;5;0;1;72A090400GAM;BKNQ2;RM;UN;74869;BKNQ2;CB2PT2503251924
S;BKE022508SES00000002;BKE022508INV00000005;634000;BKE02;0;0;1;72A090500GAM;;A;UN;15088;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;635000;BKE02;0;0;1;72A090650C6GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;636000;BKE02;0;0;1;72A090650CHFGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;637000;BKE02;0;0;1;72A090650FSGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;638000;BKE02;14;0;1;72A090650GAM;BKNQ2;RM;UN;92203,3856;BKNQ2;LOT010425
S;BKE022508SES00000002;BKE022508INV00000005;639000;BKE02;3;0;1;72A090650GAM;BKNQ2;RM;UN;92203,3856;BKNQ2;CB2PT2503251927
S;BKE022508SES00000002;BKE022508INV00000005;640000;BKE02;6;0;1;72A090650GAM;BKNQ2;RM;UN;92203,3856;BKNQ2;CB2PT2403251903
S;BKE022508SES00000002;BKE022508INV00000005;641000;BKE02;6;0;1;72A090650GAM;BKNQ2;RM;UN;92203,3856;BKNQ2;CB2PT1302252416
S;BKE022508SES00000002;BKE022508INV00000005;642000;BKE02;6;0;1;72A090650GAM;BKNQ2;RM;UN;92203,3856;BKNQ2;CB2PT1005250454
S;BKE022508SES00000002;BKE022508INV00000005;643000;BKE02;11;0;1;72A090650GAM;BKNQ2;RM;UN;92203,3856;BKNQ2;CB2PT1205250553
S;BKE022508SES00000002;BKE022508INV00000005;644000;BKE02;6;0;1;72A090650GAM;BKNQ2;RM;UN;92203,3856;BKNQ2;CB2PT1306250496
S;BKE022508SES00000002;BKE022508INV00000005;645000;BKE02;0;0;1;72A090800CHFGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;646000;BKE02;0;0;1;72A090800GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;647000;BKE02;0;0;1;72A091000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;648000;BKE02;0;0;1;72A091250CHFGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;649000;BKE02;0;0;1;72A091250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;650000;BKE02;0;0;1;72A100200GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;651000;BKE02;0;0;1;72A100300GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;652000;BKE02;0;0;1;72A100400GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;653000;BKE02;0;0;1;72A100500GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;654000;BKE02;0;0;1;72A100650GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;655000;BKE02;0;0;1;72A100800GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;656000;BKE02;0;0;1;72A101000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;657000;BKE02;0;0;1;72A101250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;658000;BKE02;0;0;1;72A110300GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;659000;BKE02;0;0;1;72A110400GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;660000;BKE02;0;0;1;72A110500GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;661000;BKE02;0;0;1;72A110650GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;662000;BKE02;0;0;1;72A110800GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;663000;BKE02;0;0;1;72A111000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;664000;BKE02;0;0;1;72A111250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;665000;BKE02;0;0;1;72A120200GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;666000;BKE02;0;0;1;72A120300GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;667000;BKE02;0;0;1;72A120400FSGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;668000;BKE02;0;0;1;72A120400GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;669000;BKE02;0;0;1;72A120500GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;670000;BKE02;0;0;1;72A120650GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;671000;BKE02;0;0;1;72A120800GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;672000;BKE02;0;0;1;72A121000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;673000;BKE02;0;0;1;72A121250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;674000;BKE02;0;0;1;72A121600GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;675000;BKE02;0;0;1;72A130300GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;676000;BKE02;0;0;1;72A130400GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;677000;BKE02;0;0;1;72A130500GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;678000;BKE02;0;0;1;72A130650GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;679000;BKE02;0;0;1;72A130800GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;680000;BKE02;0;0;1;72A131000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;681000;BKE02;0;0;1;72A131250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;682000;BKE02;0;0;1;72A140300GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;683000;BKE02;0;0;1;72A140400GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;684000;BKE02;0;0;1;72A140500GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;685000;BKE02;0;0;1;72A140650GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;686000;BKE02;0;0;1;72A140800GAM;;A;UN;17618;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;687000;BKE02;0;0;1;72A141000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;688000;BKE02;0;0;1;72A141250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;689000;BKE02;0;0;1;72A150500GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;690000;BKE02;0;0;1;72A150650GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;691000;BKE02;0;0;1;72A150800GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;692000;BKE02;0;0;1;72A151000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;693000;BKE02;0;0;1;72A151250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;694000;BKE02;0;0;1;72A161250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;695000;BKE02;0;0;1;72B102000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;696000;BKE02;0;0;1;72B111000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;697000;BKE02;0;0;1;72B111600GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;698000;BKE02;0;0;1;72B121000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;699000;BKE02;0;0;1;72B1212050GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;700000;BKE02;0;0;1;72B121250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;701000;BKE02;0;0;1;72B121600GAM;;A;UN;20665,5;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;702000;BKE02;0;0;1;72B122000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;703000;BKE02;0;0;1;72B130500GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;704000;BKE02;0;0;1;72B130650GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;705000;BKE02;0;0;1;72B130800GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;706000;BKE02;0;0;1;72B131000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;707000;BKE02;0;0;1;72B1312050GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;708000;BKE02;0;0;1;72B131250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;709000;BKE02;0;0;1;72B131600GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;710000;BKE02;0;0;1;72B132000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;711000;BKE02;0;0;1;72B141000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;712000;BKE02;0;0;1;72B141250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;713000;BKE02;0;0;1;72B141600GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;714000;BKE02;0;0;1;72B142000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;715000;BKE02;0;0;1;72B150650GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;716000;BKE02;0;0;1;72B160500GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;717000;BKE02;0;0;1;72B160800GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;718000;BKE02;0;0;1;72B180800GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;719000;BKE02;0;0;1;72B181000GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;720000;BKE02;0;0;1;72B181250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;721000;BKE02;0;0;1;73CREMA3LTRANSFGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;722000;BKE02;0;0;1;73CREMA4LTRANSFGAM;;A;UN;702;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;723000;BKE02;0;0;1;73CREMA5LTRANSFGAM;;A;UN;953;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;724000;BKE02;0;0;1;73CREMA6LTRANSFGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;725000;BKE02;0;0;1;73LAMETRANSFO06MLGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;726000;BKE02;0;0;1;73LAMETRANSFO08MLGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;727000;BKE02;0;0;1;73LAMETRANSFO09MLGAM;;A;UN;8415,63765;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;728000;BKE02;0;0;1;73LAMETRANSFO12MLGAM;;A;UN;1680;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;729000;BKE02;0;0;1;73LAMETRANSFOMLGAM;;A;UN;1334;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;730000;BKE02;0;0;1;75ASDOS150X65X8GAM;;A;UN;6039,0772;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;731000;BKE02;0;0;1;75ASSISE150X75X8GAM;;A;UN;5873;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;732000;BKE02;0;0;1;75SIDOSSETASSGAM;;A;UN;3175,03425;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;733000;BKE02;1;0;1;75SIPIEDGAM;BKNQ2;R;UN;12703,4982;BKNQ2;CB2MA2705251731
S;BKE022508SES00000002;BKE022508INV00000005;734000;BKE02;0;0;1;75SUPPORT83X12X87GAM;;A;UN;3914;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;735000;BKE02;0;0;1;82MA1BLANCGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;736000;BKE02;0;0;1;82MA1GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;737000;BKE02;0;0;1;82MA2BLANCGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;738000;BKE02;0;0;1;82MA2GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;739000;BKE02;0;0;1;86TRAVBOLGAM;;A;UN;6921;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;740000;BKE02;0;0;1;86TRAVSLADGAM;;A;UN;8502,12502;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;741000;BKE02;0;0;1;88TETRA1200GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;742000;BKE02;0;0;1;88TETRA2400GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;743000;BKE02;0;0;1;88TETRA240GAM;;A;UN;10630,9368;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;744000;BKE02;0;0;1;89DL200X40X8PIPGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;745000;BKE02;0;0;1;89DL70X50X8PIPGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;746000;BKE02;0;0;1;92ATALUS120GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;747000;BKE02;0;0;1;92ATALUS18GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;748000;BKE02;0;0;1;92ATALUS50GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;749000;BKE02;0;0;1;92M75X180DISANGGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;750000;BKE02;0;0;1;92M75X180DISGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;751000;BKE02;0;0;1;92M75X300DISANGGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;752000;BKE02;0;0;1;92M75X300DISGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;753000;BKE02;0;0;1;92M75X300SYMGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;754000;BKE02;0;0;1;92SL120X100X75GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;755000;BKE02;0;0;1;97B30/20X30X40GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;756000;BKE02;0;0;1;97B50X20X25EKDSGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;757000;BKE02;0;0;1;97BAC200X60X100GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;758000;BKE02;0;0;1;97BAC80X80X85GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;759000;BKE02;0;0;1;97BAS120X120X100GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;760000;BKE02;0;0;1;97BETONC12/15G20GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;761000;BKE02;0;0;1;97BETONC20/25G25GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;762000;BKE02;0;0;1;97BETONC25/30G30GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;763000;BKE02;0;0;1;97BETONC30/37G35GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;764000;BKE02;0;0;1;97BETONC35/45G40GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;765000;BKE02;0;0;1;97BETONC45/55G50GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;766000;BKE02;0;0;1;97BLOC100GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;767000;BKE02;0;0;1;97BLOC150100028GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;768000;BKE02;0;0;1;97BLOC21X39X20GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;769000;BKE02;0;0;1;97BLOCL70X70X40GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;770000;BKE02;0;0;1;97BOCYL250GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;771000;BKE02;0;0;1;97BOCYL250PFOGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;772000;BKE02;0;0;1;97BPASP10/20X40GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;773000;BKE02;0;0;1;97BPE01;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;774000;BKE02;0;0;1;97BPE2530GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;775000;BKE02;0;0;1;97BPE3037GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;776000;BKE02;0;0;1;97BS250BAT;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;777000;BKE02;0;0;1;97BS250GAM;;A;UN;32,2;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;778000;BKE02;0;0;1;97BS350BAT;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;779000;BKE02;0;0;1;97BS350GAM;;A;UN;32,2;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;780000;BKE02;0;0;1;97BSEP100X25X30GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;781000;BKE02;0;0;1;97BTCC2GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;782000;BKE02;0;0;1;97BTEE20X10X160GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;783000;BKE02;0;0;1;97BTPMR50X50X10GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;784000;BKE02;0;0;1;97BTSIN32X17X50GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;785000;BKE02;0;0;1;97BTSIN32X20X50GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;786000;BKE02;0;0;1;97BTST18X16X100GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;787000;BKE02;0;0;1;97BTST20X21X100GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;788000;BKE02;0;0;1;97BTT2CS2DEVERSGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;789000;BKE02;0;0;1;97BUTEE20X20X40GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;790000;BKE02;0;0;1;97CAIL040030GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;791000;BKE02;0;0;1;97CAIL0400402BFGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;792000;BKE02;0;0;1;97CAIL0500502BFGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;793000;BKE02;0;0;1;97CAIL050050RGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;794000;BKE02;0;0;1;97CAIL050060GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;795000;BKE02;0;0;1;97CAIL0600602BFGAM;;A;UN;816,5;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;796000;BKE02;0;0;1;97CAIL080080GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;797000;BKE02;0;0;1;97CAIL100100GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;798000;BKE02;0;0;1;97CAIL100X50X15CLGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;799000;BKE02;0;0;1;97CAIL109X3315RGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;800000;BKE02;0;0;1;97CAIL109X33X15GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;801000;BKE02;0;0;1;97CAIL109X50X15GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;802000;BKE02;0;0;1;97CAIL110X33X15GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;803000;BKE02;0;0;1;97CAIL112X33X15GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;804000;BKE02;0;0;1;97CAIL114X33X15GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;805000;BKE02;0;0;1;97CAIL115X33X15GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;806000;BKE02;0;0;1;97CAIL116X33X15GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;807000;BKE02;0;0;1;97CAIL120PLATGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;808000;BKE02;0;0;1;97CAIL120X50X30GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;809000;BKE02;0;0;1;97CAIL130X33X15GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;810000;BKE02;0;0;1;97CAIL131X33X18GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;811000;BKE02;0;0;1;97CAIL132X33RGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;812000;BKE02;0;0;1;97CAIL141X39X20GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;813000;BKE02;0;0;1;97CAIL141X39X30GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;814000;BKE02;0;0;1;97CAIL190X50X20CRGAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;815000;BKE02;0;0;1;97CAIL190X50X20GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;816000;BKE02;0;0;1;97CAIL1_378E01GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;817000;BKE02;0;0;1;97CAIL1_378E0GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;818000;BKE02;0;0;1;97CAIL1_578E11GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;819000;BKE02;0;0;1;97CAIL1_578E1GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;820000;BKE02;0;0;1;97CAIL1_778E21GAM;;A;UN;0;BKNQ2;
S;BKE022508SES00000002;BKE022508INV00000005;821000;BKE02;0;0;1;97CAIL1_778E2GAM;;A;UN;0;BKNQ2;
